words,good_probs,Length,Thresh,Flag
paritosh,0.153315425,8,0.05409819,FALSE
nahara,0.15333296,6,0.05409819,FALSE
manapada,0.153336662,8,0.05409819,FALSE
jagath,0.153456415,6,0.05409819,FALSE
manali,0.153476929,6,0.05409819,FALSE
koramangala,0.153480842,11,0.05409819,FALSE
narasingha,0.153481156,10,0.05409819,FALSE
panchali,0.153488347,8,0.05409819,FALSE
bharathi,0.153495401,8,0.05409819,FALSE
panchajanaya,0.15349809,12,0.05409819,FALSE
haldar,0.153500741,6,0.05409819,FALSE
sinchan,0.153523896,7,0.05409819,FALSE
jayarami,0.153551133,8,0.05409819,FALSE
bundar,0.153557983,6,0.05409819,FALSE
ganesham,0.153600821,8,0.05409819,FALSE
saravana,0.153613739,8,0.05409819,FALSE
naraina,0.153634765,7,0.05409819,FALSE
janata,0.153659999,6,0.05409819,FALSE
jatana,0.153659999,6,0.05409819,FALSE
ravindar,0.153673963,8,0.05409819,FALSE
aravinda,0.153673963,8,0.05409819,FALSE
vidyanagari,0.153694935,11,0.05409819,FALSE
dharnanagar,0.153701701,11,0.05409819,FALSE
bagal,0.15377273,5,0.05409819,FALSE
ramaram,0.153787048,7,0.05409819,FALSE
baman,0.15380915,5,0.05409819,FALSE
bhamandaya,0.153823741,10,0.05409819,FALSE
shore,0.153872472,5,0.05409819,FALSE
angalaparameshwari,0.153895183,18,0.05409819,FALSE
derasar,0.153940363,7,0.05409819,FALSE
ramayan,0.153990245,7,0.05409819,FALSE
garima,0.154016477,6,0.05409819,FALSE
malanganandapuram,0.154025381,17,0.05409819,FALSE
natha,0.154081496,5,0.05409819,FALSE
kavaya,0.154108112,6,0.05409819,FALSE
ganjana,0.154127787,7,0.05409819,FALSE
lavander,0.154131536,8,0.05409819,FALSE
grant,0.154136099,5,0.05409819,FALSE
senthil,0.15413968,7,0.05409819,FALSE
varuna,0.154149585,6,0.05409819,FALSE
chinappa,0.154179323,8,0.05409819,FALSE
zonasha,0.154208799,7,0.05409819,FALSE
narida,0.154223038,6,0.05409819,FALSE
shivanand,0.154228506,9,0.05409819,FALSE
shasi,0.154250037,5,0.05409819,FALSE
kanakapura,0.154260771,10,0.05409819,FALSE
jahandar,0.15428823,8,0.05409819,FALSE
vishali,0.154289509,7,0.05409819,FALSE
melon,0.154315464,5,0.05409819,FALSE
velama,0.154358179,6,0.05409819,FALSE
karyalaya,0.154375928,9,0.05409819,FALSE
charita,0.154417103,7,0.05409819,FALSE
sanathana,0.154417335,9,0.05409819,FALSE
ramalinga,0.154430618,9,0.05409819,FALSE
bhagavan,0.15444824,8,0.05409819,FALSE
loreto,0.154457112,6,0.05409819,FALSE
shidhashila,0.154480542,11,0.05409819,FALSE
galaria,0.154502593,7,0.05409819,FALSE
shangrilla,0.154506936,10,0.05409819,FALSE
vijayanagara,0.154516955,12,0.05409819,FALSE
gardan,0.154521632,6,0.05409819,FALSE
santara,0.154537371,7,0.05409819,FALSE
apartament,0.154554442,10,0.05409819,FALSE
pagadala,0.154556098,8,0.05409819,FALSE
stock,0.154563754,5,0.05409819,FALSE
ghartan,0.154574724,7,0.05409819,FALSE
parkanand,0.154607196,9,0.05409819,FALSE
vasantha,0.154622004,8,0.05409819,FALSE
nyanappana,0.154640354,10,0.05409819,FALSE
chandani,0.154683835,8,0.05409819,FALSE
singaravelan,0.154684509,12,0.05409819,FALSE
chakala,0.154685591,7,0.05409819,FALSE
sanchar,0.154696759,7,0.05409819,FALSE
kanteshwara,0.154752652,11,0.05409819,FALSE
beena,0.154798182,5,0.05409819,FALSE
harshil,0.154827448,7,0.05409819,FALSE
marutinagar,0.15483945,11,0.05409819,FALSE
chalera,0.154854182,7,0.05409819,FALSE
karthika,0.154857453,8,0.05409819,FALSE
villaments,0.154876524,10,0.05409819,FALSE
westin,0.154881202,6,0.05409819,FALSE
shantram,0.154883552,8,0.05409819,FALSE
anantham,0.154885205,8,0.05409819,FALSE
shanthinagarbangalore,0.154907508,21,0.05409819,FALSE
bharti,0.154921547,6,0.05409819,FALSE
karumari,0.154958622,8,0.05409819,FALSE
ramesh,0.154982517,6,0.05409819,FALSE
malatesha,0.154984369,9,0.05409819,FALSE
ravinanda,0.155022384,9,0.05409819,FALSE
yatra,0.155070788,5,0.05409819,FALSE
vinayagapuram,0.155084977,13,0.05409819,FALSE
shanders,0.155110797,8,0.05409819,FALSE
chinal,0.155121908,6,0.05409819,FALSE
mamatha,0.155123932,7,0.05409819,FALSE
harihant,0.155158611,8,0.05409819,FALSE
haridham,0.155171973,8,0.05409819,FALSE
ranganath,0.155196831,9,0.05409819,FALSE
dharti,0.155213962,6,0.05409819,FALSE
nagarandheri,0.15522761,12,0.05409819,FALSE
kanagaraj,0.155241728,9,0.05409819,FALSE
kanchanjanga,0.155258747,12,0.05409819,FALSE
sareen,0.155262627,6,0.05409819,FALSE
kapra,0.155263162,5,0.05409819,FALSE
anandilal,0.155283037,9,0.05409819,FALSE
narayanapurambangalore,0.155303356,22,0.05409819,FALSE
samantha,0.15530376,8,0.05409819,FALSE
party,0.15530621,5,0.05409819,FALSE
vadarapalaya,0.155335525,12,0.05409819,FALSE
baliganagar,0.155349139,11,0.05409819,FALSE
kantilal,0.155364354,8,0.05409819,FALSE
karol,0.155366993,5,0.05409819,FALSE
ramaya,0.155434759,6,0.05409819,FALSE
nagathaman,0.155448871,10,0.05409819,FALSE
thames,0.155473963,6,0.05409819,FALSE
meenam,0.155556335,6,0.05409819,FALSE
ameena,0.155556335,6,0.05409819,FALSE
ramanathan,0.155627176,10,0.05409819,FALSE
dental,0.155627229,6,0.05409819,FALSE
dayanand,0.155629182,8,0.05409819,FALSE
pandava,0.1556673,7,0.05409819,FALSE
salora,0.155719661,6,0.05409819,FALSE
karikalan,0.15572606,9,0.05409819,FALSE
blockkoramangala,0.155801412,16,0.05409819,FALSE
namala,0.155865972,6,0.05409819,FALSE
mahandara,0.155886985,9,0.05409819,FALSE
roshan,0.155890693,6,0.05409819,FALSE
bhavana,0.155906814,7,0.05409819,FALSE
karunakaran,0.155920805,11,0.05409819,FALSE
thindi,0.155927415,6,0.05409819,FALSE
chavan,0.156006595,6,0.05409819,FALSE
shades,0.156049465,6,0.05409819,FALSE
harsh,0.156059554,5,0.05409819,FALSE
nandhanam,0.156089819,9,0.05409819,FALSE
ushashi,0.156147499,7,0.05409819,FALSE
shangharsh,0.156157728,10,0.05409819,FALSE
karapagambal,0.156250601,12,0.05409819,FALSE
barave,0.15626279,6,0.05409819,FALSE
manyavar,0.156268075,8,0.05409819,FALSE
shantivan,0.156269381,9,0.05409819,FALSE
honga,0.156276061,5,0.05409819,FALSE
prashant,0.156294025,8,0.05409819,FALSE
kalash,0.156302128,6,0.05409819,FALSE
kaniga,0.156315148,6,0.05409819,FALSE
manas,0.156338778,5,0.05409819,FALSE
shivananda,0.156360364,10,0.05409819,FALSE
panch,0.156383248,5,0.05409819,FALSE
parishad,0.156384073,8,0.05409819,FALSE
malakar,0.156417948,7,0.05409819,FALSE
naganathapura,0.156457728,13,0.05409819,FALSE
mantralaya,0.156477514,10,0.05409819,FALSE
vithal,0.156496241,6,0.05409819,FALSE
ganapati,0.15650046,8,0.05409819,FALSE
nagamangalam,0.156507416,12,0.05409819,FALSE
prapancha,0.156510113,9,0.05409819,FALSE
bamendyapara,0.156517525,12,0.05409819,FALSE
kalindi,0.156537375,7,0.05409819,FALSE
mangamanapalya,0.1565523,14,0.05409819,FALSE
chandra,0.156555916,7,0.05409819,FALSE
veteran,0.156573015,7,0.05409819,FALSE
rajanagar,0.156585192,9,0.05409819,FALSE
nagarajan,0.156585192,9,0.05409819,FALSE
iland,0.156586012,5,0.05409819,FALSE
marshal,0.156599926,7,0.05409819,FALSE
bangalow,0.156631976,8,0.05409819,FALSE
grandi,0.156642543,6,0.05409819,FALSE
serenade,0.15667612,8,0.05409819,FALSE
kanyaka,0.156706122,7,0.05409819,FALSE
satyanarayana,0.156711648,13,0.05409819,FALSE
towere,0.156713714,6,0.05409819,FALSE
resham,0.156740785,6,0.05409819,FALSE
ramanatha,0.156745037,9,0.05409819,FALSE
papali,0.156758566,6,0.05409819,FALSE
nagappa,0.156759421,7,0.05409819,FALSE
kaver,0.156779255,5,0.05409819,FALSE
kamaraja,0.156779919,8,0.05409819,FALSE
vinyaka,0.15679159,7,0.05409819,FALSE
gharondha,0.156830478,9,0.05409819,FALSE
ravinder,0.156862817,8,0.05409819,FALSE
kandappa,0.156875113,8,0.05409819,FALSE
yajamana,0.156875663,8,0.05409819,FALSE
vilas,0.156880943,5,0.05409819,FALSE
sharda,0.156888454,6,0.05409819,FALSE
ouranya,0.156955912,7,0.05409819,FALSE
malla,0.15696495,5,0.05409819,FALSE
kambhar,0.156974526,7,0.05409819,FALSE
nandanavana,0.157010601,11,0.05409819,FALSE
niranthara,0.157030512,10,0.05409819,FALSE
naryana,0.157072048,7,0.05409819,FALSE
rangas,0.157084062,6,0.05409819,FALSE
rishan,0.157093417,6,0.05409819,FALSE
kamal,0.157111395,5,0.05409819,FALSE
nayanda,0.157121802,7,0.05409819,FALSE
saragapani,0.15715391,10,0.05409819,FALSE
bhavaninagar,0.157164796,12,0.05409819,FALSE
desigar,0.157189721,7,0.05409819,FALSE
magarita,0.157202578,8,0.05409819,FALSE
vengai,0.157204546,6,0.05409819,FALSE
vidyanagar,0.157227359,10,0.05409819,FALSE
ventura,0.157234255,7,0.05409819,FALSE
yaseen,0.157252838,6,0.05409819,FALSE
jagathi,0.157266809,7,0.05409819,FALSE
pandiyar,0.157331351,8,0.05409819,FALSE
apartmentsenthil,0.15733698,16,0.05409819,FALSE
parsh,0.157346627,5,0.05409819,FALSE
shariti,0.157352486,7,0.05409819,FALSE
pancham,0.157356517,7,0.05409819,FALSE
harine,0.157362516,6,0.05409819,FALSE
devinarayana,0.157363208,12,0.05409819,FALSE
shivamangala,0.157369843,12,0.05409819,FALSE
varameswara,0.157373941,11,0.05409819,FALSE
darshan,0.157410538,7,0.05409819,FALSE
kavitha,0.157416038,7,0.05409819,FALSE
anand,0.157434858,5,0.05409819,FALSE
kengal,0.157490392,6,0.05409819,FALSE
magenthand,0.157515752,10,0.05409819,FALSE
vihar,0.157524289,5,0.05409819,FALSE
karampura,0.15752567,9,0.05409819,FALSE
velala,0.157540633,6,0.05409819,FALSE
blocki,0.157545066,6,0.05409819,FALSE
varad,0.157547389,5,0.05409819,FALSE
nalanda,0.157578813,7,0.05409819,FALSE
jayavamana,0.157602233,10,0.05409819,FALSE
apartmentst,0.157646015,11,0.05409819,FALSE
nagendara,0.157660493,9,0.05409819,FALSE
shing,0.157660777,5,0.05409819,FALSE
mahaganapathinagar,0.157664713,18,0.05409819,FALSE
appartment,0.157678515,10,0.05409819,FALSE
prashan,0.157766821,7,0.05409819,FALSE
samartha,0.157773538,8,0.05409819,FALSE
balan,0.157783231,5,0.05409819,FALSE
mathala,0.157784591,7,0.05409819,FALSE
adena,0.157786304,5,0.05409819,FALSE
harshitha,0.157787677,9,0.05409819,FALSE
paryavaran,0.157789412,10,0.05409819,FALSE
latha,0.157833765,5,0.05409819,FALSE
dayananda,0.157872873,9,0.05409819,FALSE
marathi,0.157879039,7,0.05409819,FALSE
parapanna,0.157939476,9,0.05409819,FALSE
gangai,0.157974984,6,0.05409819,FALSE
halder,0.157978535,6,0.05409819,FALSE
kalappa,0.158001222,7,0.05409819,FALSE
laven,0.158012441,5,0.05409819,FALSE
buntara,0.158020082,7,0.05409819,FALSE
bunder,0.158037447,6,0.05409819,FALSE
enchante,0.15805385,8,0.05409819,FALSE
maphar,0.158073236,6,0.05409819,FALSE
enchanta,0.158077017,8,0.05409819,FALSE
blockblock,0.158079829,10,0.05409819,FALSE
bharat,0.158146734,6,0.05409819,FALSE
ganakal,0.158170307,7,0.05409819,FALSE
phari,0.158230838,5,0.05409819,FALSE
kanchi,0.158276718,6,0.05409819,FALSE
manyatha,0.158280074,8,0.05409819,FALSE
pandiar,0.158283205,7,0.05409819,FALSE
jayani,0.158328011,6,0.05409819,FALSE
florista,0.158331733,8,0.05409819,FALSE
anandan,0.158333992,7,0.05409819,FALSE
veerasagara,0.158349916,11,0.05409819,FALSE
parameshwari,0.158350599,12,0.05409819,FALSE
mental,0.158405357,6,0.05409819,FALSE
palash,0.158445342,6,0.05409819,FALSE
banyan,0.15847761,6,0.05409819,FALSE
chandrarang,0.158494171,11,0.05409819,FALSE
nalaya,0.158526038,6,0.05409819,FALSE
apparent,0.158613681,8,0.05409819,FALSE
dandi,0.158623959,5,0.05409819,FALSE
rayala,0.158639409,6,0.05409819,FALSE
bharitya,0.158655161,8,0.05409819,FALSE
banda,0.158666461,5,0.05409819,FALSE
maharishinagar,0.158677273,14,0.05409819,FALSE
panchashil,0.158726186,10,0.05409819,FALSE
blinding,0.15875334,8,0.05409819,FALSE
shakambarinagar,0.158797435,15,0.05409819,FALSE
palani,0.158854104,6,0.05409819,FALSE
ramanalaya,0.158938072,10,0.05409819,FALSE
palayathan,0.158942824,10,0.05409819,FALSE
khari,0.15895252,5,0.05409819,FALSE
vihana,0.15895298,6,0.05409819,FALSE
agaram,0.158971179,6,0.05409819,FALSE
vashi,0.158993601,5,0.05409819,FALSE
vivant,0.159025303,6,0.05409819,FALSE
manin,0.159099375,5,0.05409819,FALSE
eeshanya,0.159101015,8,0.05409819,FALSE
shandilya,0.159115695,9,0.05409819,FALSE
parivartan,0.159216862,10,0.05409819,FALSE
jagapathi,0.159218287,9,0.05409819,FALSE
vanadana,0.159225434,8,0.05409819,FALSE
destina,0.159236905,7,0.05409819,FALSE
karkar,0.159238439,6,0.05409819,FALSE
shayam,0.15924214,6,0.05409819,FALSE
nagapura,0.159249353,8,0.05409819,FALSE
nagal,0.159274469,5,0.05409819,FALSE
madeena,0.15928925,7,0.05409819,FALSE
naman,0.159312191,5,0.05409819,FALSE
bandari,0.159352999,7,0.05409819,FALSE
gajanan,0.159360509,7,0.05409819,FALSE
jayappa,0.159363441,7,0.05409819,FALSE
marada,0.159375896,6,0.05409819,FALSE
kalaingar,0.15942647,9,0.05409819,FALSE
aradhana,0.159453457,8,0.05409819,FALSE
raman,0.159454622,5,0.05409819,FALSE
hariyar,0.159465915,7,0.05409819,FALSE
hindan,0.159485362,6,0.05409819,FALSE
shadi,0.159499896,5,0.05409819,FALSE
apartments,0.159505273,10,0.05409819,FALSE
singaravelar,0.15952362,12,0.05409819,FALSE
mithanagar,0.159537916,10,0.05409819,FALSE
nanal,0.159543185,5,0.05409819,FALSE
garia,0.159554441,5,0.05409819,FALSE
maruthinagar,0.159572896,12,0.05409819,FALSE
narayani,0.159583189,8,0.05409819,FALSE
reshmenagara,0.159671981,12,0.05409819,FALSE
florance,0.159679242,8,0.05409819,FALSE
gayatrinagar,0.159696718,12,0.05409819,FALSE
barowari,0.159703998,8,0.05409819,FALSE
andar,0.15970492,5,0.05409819,FALSE
varadhaman,0.159745715,10,0.05409819,FALSE
samara,0.15978828,6,0.05409819,FALSE
jamal,0.159842448,5,0.05409819,FALSE
carara,0.159890753,6,0.05409819,FALSE
geren,0.159944191,5,0.05409819,FALSE
gaganesh,0.159987933,8,0.05409819,FALSE
parisar,0.160034464,7,0.05409819,FALSE
nanadhana,0.160040464,9,0.05409819,FALSE
madina,0.16008492,6,0.05409819,FALSE
harivaradhan,0.160111,12,0.05409819,FALSE
ramanand,0.160152365,8,0.05409819,FALSE
mandira,0.16015652,7,0.05409819,FALSE
kushinara,0.160161332,9,0.05409819,FALSE
masthan,0.160194176,7,0.05409819,FALSE
pahar,0.160238734,5,0.05409819,FALSE
flowers,0.160256803,7,0.05409819,FALSE
apartmert,0.160287433,9,0.05409819,FALSE
apart,0.160399092,5,0.05409819,FALSE
parameswaran,0.160436793,12,0.05409819,FALSE
panchi,0.160447008,6,0.05409819,FALSE
jardin,0.160459419,6,0.05409819,FALSE
pavan,0.160463787,5,0.05409819,FALSE
ananthapura,0.160470503,11,0.05409819,FALSE
vallalar,0.160531546,8,0.05409819,FALSE
blockk,0.160548343,6,0.05409819,FALSE
naralappa,0.16055643,9,0.05409819,FALSE
maroshi,0.160587776,7,0.05409819,FALSE
shantilal,0.160606088,9,0.05409819,FALSE
hiland,0.160613413,6,0.05409819,FALSE
ppartments,0.160623825,10,0.05409819,FALSE
lavendar,0.160631752,8,0.05409819,FALSE
kanakadhara,0.160671116,11,0.05409819,FALSE
ananda,0.160710883,6,0.05409819,FALSE
nandan,0.160710883,6,0.05409819,FALSE
chanchal,0.160770184,8,0.05409819,FALSE
shivar,0.16078977,6,0.05409819,FALSE
bandapa,0.160821317,7,0.05409819,FALSE
karuna,0.160837445,6,0.05409819,FALSE
gaviranganatha,0.16083858,14,0.05409819,FALSE
sanandha,0.16083982,8,0.05409819,FALSE
telangana,0.160852641,9,0.05409819,FALSE
baraka,0.160911256,6,0.05409819,FALSE
zahara,0.160921101,6,0.05409819,FALSE
wingashar,0.160929678,9,0.05409819,FALSE
jagran,0.160993864,6,0.05409819,FALSE
mangalam,0.161076378,8,0.05409819,FALSE
vanam,0.161097068,5,0.05409819,FALSE
pandal,0.161111601,6,0.05409819,FALSE
sidhartha,0.161121789,9,0.05409819,FALSE
kavari,0.161208345,6,0.05409819,FALSE
managalam,0.161221257,9,0.05409819,FALSE
narayantala,0.161238515,11,0.05409819,FALSE
gangapuram,0.161240162,10,0.05409819,FALSE
meridin,0.161242996,7,0.05409819,FALSE
ishanya,0.161268926,7,0.05409819,FALSE
aravindha,0.161283263,9,0.05409819,FALSE
jayanti,0.161299623,7,0.05409819,FALSE
haremangala,0.161326356,11,0.05409819,FALSE
velan,0.161454668,5,0.05409819,FALSE
karanai,0.161456201,7,0.05409819,FALSE
mandaram,0.161467885,8,0.05409819,FALSE
manavi,0.161474595,6,0.05409819,FALSE
nagavana,0.161513758,8,0.05409819,FALSE
enter,0.16152984,5,0.05409819,FALSE
kranthinagar,0.161546684,12,0.05409819,FALSE
indranagar,0.161553455,10,0.05409819,FALSE
minar,0.161569689,5,0.05409819,FALSE
patanga,0.161602423,7,0.05409819,FALSE
floow,0.161663099,5,0.05409819,FALSE
tanasha,0.161677746,7,0.05409819,FALSE
dhanal,0.161713776,6,0.05409819,FALSE
viventa,0.16173153,7,0.05409819,FALSE
sarangapani,0.161737341,11,0.05409819,FALSE
magha,0.161800701,5,0.05409819,FALSE
floravile,0.161821365,9,0.05409819,FALSE
jahandhar,0.16184722,9,0.05409819,FALSE
haris,0.161865588,5,0.05409819,FALSE
flooor,0.1618839,6,0.05409819,FALSE
shivarama,0.161930161,9,0.05409819,FALSE
kanagadharas,0.161955563,12,0.05409819,FALSE
flate,0.161975668,5,0.05409819,FALSE
makarand,0.161993222,8,0.05409819,FALSE
thappar,0.16200285,7,0.05409819,FALSE
dyanganga,0.162007646,9,0.05409819,FALSE
yashada,0.162017155,7,0.05409819,FALSE
flata,0.162017217,5,0.05409819,FALSE
flath,0.162021832,5,0.05409819,FALSE
manisha,0.162031121,7,0.05409819,FALSE
pashas,0.162124006,6,0.05409819,FALSE
ranganat,0.162159328,8,0.05409819,FALSE
chandiran,0.162173745,9,0.05409819,FALSE
yasho,0.162196467,5,0.05409819,FALSE
shera,0.162204232,5,0.05409819,FALSE
vishaka,0.162211921,7,0.05409819,FALSE
westend,0.162245929,7,0.05409819,FALSE
kamarajar,0.162246911,9,0.05409819,FALSE
katara,0.16229896,6,0.05409819,FALSE
bengal,0.16233476,6,0.05409819,FALSE
tharamani,0.16236421,9,0.05409819,FALSE
shastrinagar,0.162395892,12,0.05409819,FALSE
naram,0.162396047,5,0.05409819,FALSE
pampa,0.162408359,5,0.05409819,FALSE
under,0.162457398,5,0.05409819,FALSE
shapur,0.162487235,6,0.05409819,FALSE
chamanthi,0.162490775,9,0.05409819,FALSE
shankara,0.162603453,8,0.05409819,FALSE
arora,0.162607841,5,0.05409819,FALSE
shikara,0.162657626,7,0.05409819,FALSE
verona,0.162689353,6,0.05409819,FALSE
divendar,0.16269158,8,0.05409819,FALSE
blanch,0.162693659,6,0.05409819,FALSE
nayan,0.162718011,5,0.05409819,FALSE
anaya,0.162718011,5,0.05409819,FALSE
hinda,0.16277826,5,0.05409819,FALSE
saranya,0.162781826,7,0.05409819,FALSE
apartmentsh,0.162791121,11,0.05409819,FALSE
rayan,0.162863486,5,0.05409819,FALSE
ganapathi,0.162898821,9,0.05409819,FALSE
karamat,0.162918554,7,0.05409819,FALSE
santha,0.162975337,6,0.05409819,FALSE
makana,0.162981663,6,0.05409819,FALSE
endee,0.162987073,5,0.05409819,FALSE
ananya,0.162997666,6,0.05409819,FALSE
trendila,0.163024117,8,0.05409819,FALSE
haridarshan,0.163057805,11,0.05409819,FALSE
apartmentsapartment,0.16305846,19,0.05409819,FALSE
sarala,0.163082688,6,0.05409819,FALSE
manshan,0.163083436,7,0.05409819,FALSE
vinayaka,0.163149694,8,0.05409819,FALSE
paris,0.163200546,5,0.05409819,FALSE
payal,0.163225322,5,0.05409819,FALSE
shantivana,0.163226011,10,0.05409819,FALSE
chiranthana,0.163244771,11,0.05409819,FALSE
kalakar,0.163261208,7,0.05409819,FALSE
harika,0.163305,6,0.05409819,FALSE
nathar,0.163333804,6,0.05409819,FALSE
pappan,0.163438746,6,0.05409819,FALSE
kalyanagar,0.163496163,10,0.05409819,FALSE
flool,0.163528884,5,0.05409819,FALSE
parivesh,0.163550174,8,0.05409819,FALSE
challa,0.163573809,6,0.05409819,FALSE
bangal,0.163583205,6,0.05409819,FALSE
veeranapalaya,0.163623308,13,0.05409819,FALSE
vikar,0.163651263,5,0.05409819,FALSE
bharthi,0.163700079,7,0.05409819,FALSE
halanayakana,0.163726146,12,0.05409819,FALSE
rangaraja,0.163753071,9,0.05409819,FALSE
mishara,0.16380159,7,0.05409819,FALSE
marinas,0.16381245,7,0.05409819,FALSE
shiven,0.163843751,6,0.05409819,FALSE
shiga,0.16385078,5,0.05409819,FALSE
floorth,0.163852517,7,0.05409819,FALSE
trinagar,0.163860548,8,0.05409819,FALSE
jayapal,0.163910213,7,0.05409819,FALSE
lavender,0.163964985,8,0.05409819,FALSE
bhandari,0.163970286,8,0.05409819,FALSE
gareden,0.163994297,7,0.05409819,FALSE
antara,0.163997404,6,0.05409819,FALSE
shangrila,0.164003259,9,0.05409819,FALSE
dharam,0.164023009,6,0.05409819,FALSE
bhayandar,0.164055408,9,0.05409819,FALSE
vendarasi,0.16410605,9,0.05409819,FALSE
hanumanthanagar,0.164120873,15,0.05409819,FALSE
barsha,0.164150212,6,0.05409819,FALSE
yasin,0.164214428,5,0.05409819,FALSE
palayakaran,0.164216423,11,0.05409819,FALSE
pandit,0.164284079,6,0.05409819,FALSE
bandi,0.164313983,5,0.05409819,FALSE
amarant,0.164338093,7,0.05409819,FALSE
nanda,0.164343289,5,0.05409819,FALSE
yamani,0.164563899,6,0.05409819,FALSE
pasham,0.164586104,6,0.05409819,FALSE
ayare,0.164602068,5,0.05409819,FALSE
singaram,0.164605641,8,0.05409819,FALSE
panchal,0.16464125,7,0.05409819,FALSE
matha,0.164665312,5,0.05409819,FALSE
sharaton,0.164666742,8,0.05409819,FALSE
apartmentshanti,0.164682473,15,0.05409819,FALSE
shivangan,0.164707725,9,0.05409819,FALSE
mandala,0.164714657,7,0.05409819,FALSE
narayanappa,0.164770139,11,0.05409819,FALSE
vandikaran,0.164780935,10,0.05409819,FALSE
gouranganagar,0.164789965,13,0.05409819,FALSE
anant,0.164821249,5,0.05409819,FALSE
ghandi,0.164828262,6,0.05409819,FALSE
maven,0.164851722,5,0.05409819,FALSE
mahanagar,0.164894701,9,0.05409819,FALSE
grande,0.164948318,6,0.05409819,FALSE
bhama,0.164997055,5,0.05409819,FALSE
santhinagar,0.165036914,11,0.05409819,FALSE
manchanda,0.165049183,9,0.05409819,FALSE
vainganga,0.165076476,9,0.05409819,FALSE
kochar,0.165165955,6,0.05409819,FALSE
sharans,0.165181276,7,0.05409819,FALSE
jagat,0.165239549,5,0.05409819,FALSE
anandi,0.165271054,6,0.05409819,FALSE
mantapa,0.165309172,7,0.05409819,FALSE
samanthanar,0.165347789,11,0.05409819,FALSE
puran,0.165367037,5,0.05409819,FALSE
florence,0.165385021,8,0.05409819,FALSE
dhama,0.165386437,5,0.05409819,FALSE
balaraman,0.165479411,9,0.05409819,FALSE
vadera,0.165493577,6,0.05409819,FALSE
harihar,0.165519088,7,0.05409819,FALSE
kurar,0.165555733,5,0.05409819,FALSE
isthara,0.165562065,7,0.05409819,FALSE
panduranga,0.165594491,10,0.05409819,FALSE
dhanda,0.165594532,6,0.05409819,FALSE
mallana,0.165611468,7,0.05409819,FALSE
dasharatha,0.165615366,10,0.05409819,FALSE
blend,0.165617991,5,0.05409819,FALSE
hayanth,0.165640805,7,0.05409819,FALSE
panchanantala,0.165660111,13,0.05409819,FALSE
parameshwaran,0.165667838,13,0.05409819,FALSE
narayanapura,0.165678473,12,0.05409819,FALSE
janardhan,0.165687546,9,0.05409819,FALSE
parinitha,0.165689207,9,0.05409819,FALSE
shora,0.165706424,5,0.05409819,FALSE
paloma,0.16573575,6,0.05409819,FALSE
arangappan,0.165777384,10,0.05409819,FALSE
dharshan,0.165779468,8,0.05409819,FALSE
florentia,0.165792765,9,0.05409819,FALSE
shavan,0.165849556,6,0.05409819,FALSE
jainagar,0.165882149,8,0.05409819,FALSE
janardana,0.166146028,9,0.05409819,FALSE
dhayari,0.16614776,7,0.05409819,FALSE
yallama,0.166151263,7,0.05409819,FALSE
narappa,0.166152583,7,0.05409819,FALSE
martin,0.166161392,6,0.05409819,FALSE
vinayagam,0.166188584,9,0.05409819,FALSE
bandhan,0.166192686,7,0.05409819,FALSE
ishan,0.166240511,5,0.05409819,FALSE
vihanga,0.166251361,7,0.05409819,FALSE
towera,0.166283722,6,0.05409819,FALSE
darshana,0.166303842,8,0.05409819,FALSE
manasanagar,0.166356455,11,0.05409819,FALSE
parihar,0.166427902,7,0.05409819,FALSE
shantaram,0.166440116,9,0.05409819,FALSE
mansha,0.166512989,6,0.05409819,FALSE
bangarunagar,0.166523986,12,0.05409819,FALSE
towar,0.166534722,5,0.05409819,FALSE
agarahara,0.166557414,9,0.05409819,FALSE
apartmenta,0.166580105,10,0.05409819,FALSE
apartmenth,0.166582213,10,0.05409819,FALSE
prerana,0.166588952,7,0.05409819,FALSE
kallapa,0.16665502,7,0.05409819,FALSE
sithara,0.16668129,7,0.05409819,FALSE
lantana,0.166685276,7,0.05409819,FALSE
indiranagar,0.166703807,11,0.05409819,FALSE
narendra,0.16672638,8,0.05409819,FALSE
shardha,0.166754623,7,0.05409819,FALSE
bandana,0.166806142,7,0.05409819,FALSE
prana,0.166826215,5,0.05409819,FALSE
gangaparameshwari,0.166877245,17,0.05409819,FALSE
bharani,0.166892852,7,0.05409819,FALSE
nagarth,0.166895784,7,0.05409819,FALSE
mantra,0.167007324,6,0.05409819,FALSE
bhayander,0.167030317,9,0.05409819,FALSE
kadapara,0.167043818,8,0.05409819,FALSE
blockst,0.167154983,7,0.05409819,FALSE
dharani,0.16715532,7,0.05409819,FALSE
saravananagar,0.167209259,13,0.05409819,FALSE
bandar,0.167210596,6,0.05409819,FALSE
vallar,0.167258707,6,0.05409819,FALSE
elara,0.167261513,5,0.05409819,FALSE
yaranaplaya,0.167274658,11,0.05409819,FALSE
gayanam,0.167326907,7,0.05409819,FALSE
varanasi,0.167352005,8,0.05409819,FALSE
shampa,0.167455488,6,0.05409819,FALSE
yatharth,0.167643718,8,0.05409819,FALSE
kashi,0.167662389,5,0.05409819,FALSE
panaroma,0.167674967,8,0.05409819,FALSE
florentine,0.167687241,10,0.05409819,FALSE
blanc,0.167723743,5,0.05409819,FALSE
malala,0.167762759,6,0.05409819,FALSE
